Year,Watershed,Plot,Zone,Species,SppNum,Seq,Tag,Dbh,Vigor,AbvBmss,BlwBmss,TwotoTen,10Area,TwotoTenArea,ElevB,AnalysisCode
2006,1,5,2,ABBA,9,278,3175,11.7,0,29.65,11.44,1.00,625.00,0.00,H,
2006,1,5,2,PIRU,10,279,3176,15.6,0,71.86,25.09,1.00,625.00,0.00,H,
2006,1,5,2,ACRU,13,280,3177,24.5,0,475.74,89.25,1.00,625.00,0.00,H,
2006,1,5,2,BEPA,11,281,3178,10.8,0,41.76,9.38,1.00,625.00,0.00,H,
2006,1,5,2,ABBA,9,282,3179,12.3,0,33.47,12.74,1.00,625.00,0.00,H,
2006,1,5,2,BEAL,3,283,3180,14.3,0,85.27,18.80,1.00,625.00,0.00,H,
2006,1,5,2,ABBA,9,284,3181,28.9,0,287.52,83.85,1.00,625.00,0.00,H,
2006,1,5,2,BEPA,11,285,3182,11.3,0,47.04,10.54,1.00,625.00,0.00,H,
2006,1,5,2,PIRU,10,286,3183,24.6,0,187.81,63.71,1.00,625.00,0.00,H,
2006,1,5,2,BEPA,11,287,3184,26.1,0,390.84,81.22,1.00,625.00,0.00,H,
2006,1,5,2,PIRU,10,288,3185,10.4,0,30.11,10.72,1.00,625.00,0.00,H,
2006,1,5,2,BEPA,11,289,3186,16.3,0,121.53,26.49,1.00,625.00,0.00,H,
2006,1,5,2,ABBA,9,290,3187,19.8,0,109.09,36.05,1.00,625.00,0.00,H,
2006,1,5,2,ABBA,9,291,3188,11.4,0,27.85,10.82,1.00,625.00,0.00,H,
2006,1,5,2,ABBA,9,292,3189,11.4,0,27.85,10.82,1.00,625.00,0.00,H,
2006,1,5,2,BEPA,11,293,3190,14.0,0,82.24,18.15,1.00,625.00,0.00,H,
2006,1,5,2,ABBA,9,294,3191,19.0,0,98.30,32.91,1.00,625.00,0.00,H,
2006,1,5,2,BEAL,3,295,3192,13.2,0,68.77,15.26,1.00,625.00,0.00,H,
2006,1,5,2,ACRU,13,296,3193,10.7,0,57.27,13.85,1.00,625.00,0.00,H,
2006,1,5,2,BEPA,11,297,3194,14.6,0,91.65,20.16,1.00,625.00,0.00,H,
2006,1,5,2,ACRU,13,298,3195,13.8,0,110.83,25.06,1.00,625.00,0.00,H,
2006,1,5,2,BEPA,11,299,3196,14.2,0,85.31,18.81,1.00,625.00,0.00,H,
2006,1,5,2,ABBA,9,300,3197,11.9,0,30.89,11.86,1.00,625.00,0.00,H,
2006,1,5,2,ABBA,9,301,3198,12.0,0,31.52,12.08,1.00,625.00,0.00,H,
2006,1,5,2,ABBA,9,302,3199,26.5,4,175.14,16.74,1.00,625.00,0.00,H,
2006,1,5,2,PIRU,10,303,3200,17.9,0,96.30,33.36,1.00,625.00,0.00,H,
2006,1,5,2,ACRU,13,304,3201,10.3,0,51.86,12.66,1.00,625.00,0.00,H,
2006,1,5,2,BEPA,11,305,3202,12.9,0,66.51,14.77,1.00,625.00,0.00,H,
2006,1,5,2,BEPA,11,306,3203,11.9,4,39.80,2.92,1.00,625.00,0.00,H,
2006,1,5,2,ABBA,9,307,3204,11.2,0,26.68,10.42,1.00,625.00,0.00,H,
2006,1,5,2,ABBA,9,308,3205,10.9,0,25.00,9.83,1.00,625.00,0.00,H,
2006,1,5,2,ABBA,9,309,3206,11.5,5,6.91,1.57,1.00,625.00,0.00,H,
2006,1,5,2,BEPA,11,310,3207,11.1,4,33.32,2.44,1.00,625.00,0.00,H,
2006,1,5,2,BEPA,11,311,3208,10.0,0,34.08,7.69,1.00,625.00,0.00,H,
2006,1,5,2,ABBA,9,312,3209,10.5,0,22.86,9.07,1.00,625.00,0.00,H,
2006,1,5,2,ABBA,9,313,3210,14.0,0,45.93,16.85,1.00,625.00,0.00,H,
2006,1,5,2,ABBA,9,314,3211,11.1,5,6.31,1.45,1.00,625.00,0.00,H,
2006,1,5,2,ABBA,9,315,3212,14.3,0,48.39,17.65,1.00,625.00,0.00,H,
2006,1,5,2,ABBA,9,316,3213,10.3,0,21.83,8.71,1.00,625.00,0.00,H,
2006,1,5,2,ABBA,9,317,3214,10.4,0,22.34,8.89,1.00,625.00,0.00,H,
2006,1,5,2,BEPA,11,318,3215,11.6,0,50.39,11.27,1.00,625.00,0.00,H,
2006,1,5,2,ABBA,9,319,3216,10.4,5,5.35,1.26,1.00,625.00,0.00,H,
2006,1,5,2,ABBA,9,320,3217,11.8,0,30.26,11.65,1.00,625.00,0.00,H,
2006,1,5,2,ABBA,9,321,3218,15.2,0,56.26,20.16,1.00,625.00,0.00,H,
2006,1,5,2,PIRU,10,322,3219,17.4,0,90.68,31.46,1.00,625.00,0.00,H,
2006,1,5,2,ABBA,9,323,3220,10.0,0,20.35,8.18,1.00,625.00,0.00,H,
2006,1,5,2,ACRU,13,324,3221,11.0,5,17.46,2.10,1.00,625.00,0.00,H,
2006,1,5,2,ACRU,13,325,3222,10.1,4,40.61,2.93,1.00,625.00,0.00,H,
2006,1,5,2,ACRU,13,326,3223,15.1,4,108.31,7.47,1.00,625.00,0.00,H,
2006,1,5,2,ACRU,13,327,3224,10.1,4,40.61,2.93,1.00,625.00,0.00,H,
2006,1,5,2,PIRU,10,328,3225,16.8,0,84.16,29.26,1.00,625.00,0.00,H,
2006,1,5,2,ABBA,9,329,3226,11.7,0,29.65,11.44,1.00,625.00,0.00,H,
2006,1,5,2,ABBA,9,330,3227,13.2,4,28.19,3.60,1.00,625.00,0.00,H,
2006,1,5,2,PIRU,10,331,3228,15.1,0,67.03,23.45,1.00,625.00,0.00,H,
2006,1,5,2,ABBA,9,332,3229,12.1,0,32.16,12.30,1.00,625.00,0.00,H,
2006,1,5,2,ABBA,9,333,3230,11.8,0,30.26,11.65,1.00,625.00,0.00,H,
2006,1,5,2,ABBA,9,334,3231,11.0,0,25.55,10.02,1.00,625.00,0.00,H,
2006,1,5,2,BEPA,11,335,3232,10.2,4,26.80,1.96,1.00,625.00,0.00,H,
2006,1,5,2,BEPA,11,336,3233,10.6,0,39.75,8.94,1.00,625.00,0.00,H,
2006,1,5,2,PIRU,10,337,3234,17.7,0,94.03,32.59,1.00,625.00,0.00,H,
2006,1,5,2,ABBA,9,338,3235,10.4,0,22.34,8.89,1.00,625.00,0.00,H,
2006,1,5,2,PIRU,10,339,3236,28.8,0,259.93,87.17,1.00,625.00,0.00,H,
2006,1,5,2,BEPA,11,340,3237,10.7,4,30.32,2.22,1.00,625.00,0.00,H,
2006,1,5,2,ABBA,9,341,3238,14.6,0,50.93,18.46,1.00,625.00,0.00,H,
2006,1,5,2,ABBA,9,342,3239,20.4,0,117.66,38.52,1.00,625.00,0.00,H,
2006,1,5,2,PIRU,10,343,3240,10.4,0,30.11,10.72,1.00,625.00,0.00,H,
2006,1,5,2,ABBA,9,344,3241,11.0,0,25.55,10.02,1.00,625.00,0.00,H,
2006,1,5,2,PIRU,10,345,3242,14.5,0,61.47,21.55,1.00,625.00,0.00,H,
2006,1,5,2,ABBA,9,346,3243,16.4,0,67.96,23.80,1.00,625.00,0.00,H,
2006,1,5,2,ABBA,9,347,3244,10.1,0,20.83,8.35,1.00,625.00,0.00,H,
2006,1,5,2,PIRU,10,348,3245,15.5,0,70.88,24.76,1.00,625.00,0.00,H,
2006,1,5,2,ABBA,9,349,3246,12.1,0,32.16,12.30,1.00,625.00,0.00,H,
2006,1,5,2,BEPA,11,350,3247,18.9,4,125.59,9.22,1.00,625.00,0.00,H,
2006,1,5,2,BEPA,11,351,3248,10.7,0,40.75,9.16,1.00,625.00,0.00,H,
2006,1,5,2,BEPA,11,352,3249,10.2,0,35.91,8.09,1.00,625.00,0.00,H,
2006,1,5,2,BEAL,3,353,3250,13.8,0,77.50,17.13,1.00,625.00,0.00,H,
2006,1,5,2,ACRU,13,354,3251,31.1,0,855.56,146.47,1.00,625.00,0.00,H,
2006,1,5,2,ACRU,13,355,3252,10.9,0,60.10,14.47,1.00,625.00,0.00,H,
2006,1,5,2,PIRU,10,356,3253,22.0,0,148.78,50.86,1.00,625.00,0.00,H,
2006,1,5,2,ABBA,9,357,3254,17.8,5,21.38,4.05,1.00,625.00,0.00,H,
2006,1,5,2,PIRU,10,358,3255,16.8,0,84.16,29.26,1.00,625.00,0.00,H,
2006,1,5,2,PIRU,10,359,3256,14.6,0,62.38,21.86,1.00,625.00,0.00,H,
2006,1,5,2,PIRU,10,360,3257,19.8,0,119.22,41.04,1.00,625.00,0.00,H,
2006,1,5,2,ABBA,9,361,3258,14.9,0,53.56,19.30,1.00,625.00,0.00,H,
2006,1,5,2,PIRU,10,362,3259,11.2,0,35.31,12.53,1.00,625.00,0.00,H,
2006,1,5,2,PIRU,10,363,3260,26.5,0,219.07,73.92,1.00,625.00,0.00,H,
2006,1,5,2,ACRU,13,364,3261,13.9,0,112.91,25.48,1.00,625.00,0.00,H,
2006,1,5,2,ABBA,9,365,3262,28.3,0,272.31,79.99,1.00,625.00,0.00,H,
2006,1,5,2,ABBA,9,366,3263,11.7,0,29.65,11.44,1.00,625.00,0.00,H,
2006,1,5,2,BEAL,3,367,3264,10.2,4,25.58,1.87,1.00,625.00,0.00,H,
2006,1,5,2,BEAL,3,368,3265,10.0,5,8.19,1.04,1.00,625.00,0.00,H,
2006,1,5,2,PIRU,10,369,3266,12.1,0,41.70,14.75,1.00,625.00,0.00,H,
2006,1,5,2,ACRU,13,370,3267,33.0,0,988.11,165.17,1.00,625.00,0.00,H,
2006,1,5,2,ACRU,13,371,3268,31.5,0,882.59,150.33,1.00,625.00,0.00,H,
2006,1,5,2,PIRU,10,372,3269,12.2,4,30.75,3.64,1.00,625.00,0.00,H,
2006,1,5,2,ABBA,9,373,3270,13.4,0,41.25,15.33,1.00,625.00,0.00,H,
2006,1,5,2,ABBA,9,374,3271,15.7,0,60.97,21.64,1.00,625.00,0.00,H,
2006,1,5,2,BEPA,11,375,3272,25.7,0,376.55,78.38,1.00,625.00,0.00,H,
2006,1,5,2,ABBA,9,376,3273,21.8,0,139.29,44.63,1.00,625.00,0.00,H,
2006,1,5,2,PIRU,10,377,3274,15.0,0,66.09,23.13,1.00,625.00,0.00,H,
2006,1,5,2,ABBA,9,378,0,4.0,4,1.50,0.31,1.00,0.00,74.70,H,
2006,1,5,2,ABBA,9,379,0,5.9,0,6.03,2.73,1.00,0.00,74.70,H,
2006,1,5,2,ABBA,9,380,0,8.1,5,2.86,0.75,1.00,0.00,74.70,H,
2006,1,5,2,ABBA,9,381,0,5.1,0,4.37,2.04,1.00,0.00,74.70,H,
2006,1,5,2,ABBA,9,382,0,6.6,0,7.76,3.43,1.00,0.00,74.70,H,
2006,1,5,2,ABBA,9,383,0,5.1,0,4.37,2.04,1.00,0.00,74.70,H,
2006,1,5,2,ABBA,9,384,0,3.8,0,2.33,1.14,1.00,0.00,74.70,H,
2006,1,5,2,ABBA,9,385,0,4.3,0,3.03,1.45,1.00,0.00,74.70,H,
2006,1,5,2,ABBA,9,386,0,2.0,0,0.65,0.34,1.00,0.00,74.70,H,
2006,1,5,2,ABBA,9,387,0,4.5,0,3.34,1.59,1.00,0.00,74.70,H,
2006,1,5,2,ABBA,9,388,0,8.3,0,13.13,5.52,1.00,0.00,74.70,H,
2006,1,5,2,PIRU,10,389,0,6.7,0,11.72,4.23,1.00,0.00,74.70,H,
2006,1,5,2,PIRU,10,390,0,5.7,0,8.31,3.01,1.00,0.00,74.70,H,
2006,1,5,2,PIRU,10,391,0,8.2,0,18.07,6.48,1.00,0.00,74.70,H,
2006,1,5,2,PIRU,10,392,0,4.3,0,4.59,1.66,1.00,0.00,74.70,H,
2006,1,5,2,PIRU,10,393,0,8.7,0,20.52,7.35,1.00,0.00,74.70,H,
2006,1,5,2,PIRU,10,394,0,8.0,0,17.13,6.15,1.00,0.00,74.70,H,
2006,1,5,2,BEPA,11,395,0,7.3,0,14.75,3.37,1.00,0.00,74.70,H,
2006,1,5,2,BEPA,11,396,0,9.9,0,33.19,7.49,1.00,0.00,74.70,H,
2006,1,5,2,BEPA,11,397,0,8.9,0,25.02,5.67,1.00,0.00,74.70,H,
2006,1,5,2,BEPA,11,398,0,5.4,0,6.58,1.51,1.00,0.00,74.70,H,
2006,1,5,2,BEPA,11,399,0,3.5,0,2.08,0.47,1.00,0.00,74.70,H,
2006,1,5,2,BEPA,11,400,0,3.9,0,2.76,0.63,1.00,0.00,74.70,H,
2006,1,5,2,BEPA,11,401,0,9.2,0,27.32,6.19,1.00,0.00,74.70,H,
2006,1,6,2,PIRU,10,402,3082,18.4,0,102.09,35.30,1.00,625.00,0.00,H,
2006,1,6,2,BEPA,11,403,3083,11.8,0,52.70,11.77,1.00,625.00,0.00,H,
2006,1,6,2,BEAL,3,404,3084,11.8,0,50.81,11.36,1.00,625.00,0.00,H,
2006,1,6,2,ACRU,13,405,3085,21.1,0,327.43,64.79,1.00,625.00,0.00,H,
2006,1,6,2,ACRU,13,406,3086,20.2,0,293.37,58.93,1.00,625.00,0.00,H,
2006,1,6,2,PIRU,10,407,3087,13.3,0,51.08,17.99,1.00,625.00,0.00,H,
2006,1,6,2,BEAL,3,408,3088,17.6,0,148.25,32.09,1.00,625.00,0.00,H,
2006,1,6,2,ABBA,9,409,3089,12.9,0,37.58,14.12,1.00,625.00,0.00,H,
2006,1,6,2,ACRU,13,410,3090,16.0,0,162.14,35.11,1.00,625.00,0.00,H,
2006,1,6,2,PIRU,10,411,3091,15.0,0,66.09,23.13,1.00,625.00,0.00,H,
2006,1,6,2,ABBA,9,412,3092,11.2,3,26.68,10.42,1.00,625.00,0.00,H,
2006,1,6,2,BEPA,11,413,3093,10.9,4,31.80,2.33,1.00,625.00,0.00,H,
2006,1,6,2,PIRU,10,414,3094,15.0,0,66.09,23.13,1.00,625.00,0.00,H,
2006,1,6,2,ABBA,9,415,3095,15.7,4,44.14,5.25,1.00,625.00,0.00,H,
2006,1,6,2,BEPA,11,416,3096,11.9,0,53.88,12.03,1.00,625.00,0.00,H,
2006,1,6,2,BEPA,11,417,3097,11.0,0,43.83,9.83,1.00,625.00,0.00,H,
2006,1,6,2,BEPA,11,418,3098,18.9,0,176.69,38.00,1.00,625.00,0.00,H,
2006,1,6,2,BEPA,11,419,3099,11.8,0,52.70,11.77,1.00,625.00,0.00,H,
2006,1,6,2,ABBA,9,420,3100,11.2,0,26.68,10.42,1.00,625.00,0.00,H,
2006,1,6,2,BEPA,11,421,3101,10.2,0,35.91,8.09,1.00,625.00,0.00,H,
2006,1,6,2,ABBA,9,422,3102,12.0,0,31.52,12.08,1.00,625.00,0.00,H,
2006,1,6,2,PIRU,10,423,3103,11.9,4,29.13,3.45,1.00,625.00,0.00,H,
2006,1,6,2,PIRU,10,424,3104,14.1,4,42.08,4.93,1.00,625.00,0.00,H,
2006,1,6,2,ABBA,9,425,3105,11.3,0,27.26,10.62,1.00,625.00,0.00,H,
2006,1,6,2,BEPA,11,426,3106,20.9,4,159.82,11.72,1.00,625.00,0.00,H,
2006,1,6,2,PIRU,10,427,3107,10.2,0,28.88,10.29,1.00,625.00,0.00,H,
2006,1,6,2,ABBA,9,428,3108,16.0,0,63.91,22.55,1.00,625.00,0.00,H,
2006,1,6,2,PIRU,10,429,3109,15.1,0,67.03,23.45,1.00,625.00,0.00,H,
2006,1,6,2,BEPA,11,430,3110,15.5,0,106.87,23.40,1.00,625.00,0.00,H,
2006,1,6,2,ABBA,9,431,3111,10.8,0,24.45,9.64,1.00,625.00,0.00,H,
2006,1,6,2,PIRU,10,432,3112,18.3,0,100.92,34.91,1.00,625.00,0.00,H,
2006,1,6,2,BEPA,11,433,3113,10.2,0,35.91,8.09,1.00,625.00,0.00,H,
2006,1,6,2,UNKN,15,434,3114,13.0,5,21.44,2.57,1.00,625.00,0.00,H,
2006,1,6,2,ABBA,9,435,3115,23.3,0,165.08,51.76,1.00,625.00,0.00,H,
2006,1,6,2,PIRU,10,436,3116,11.9,0,40.23,14.24,1.00,625.00,0.00,H,
2006,1,6,2,PIRU,10,437,3117,13.2,0,50.26,17.70,1.00,625.00,0.00,H,
2006,1,6,2,BEPA,11,438,3118,13.6,5,18.60,2.40,1.00,625.00,0.00,H,
2006,1,6,2,PIRU,10,439,3119,16.1,0,76.87,26.79,1.00,625.00,0.00,H,
2006,1,6,2,BEPA,11,440,3120,21.2,0,235.21,50.00,1.00,625.00,0.00,H,
2006,1,6,2,ABBA,9,441,3121,20.3,4,86.45,9.24,1.00,625.00,0.00,H,
2006,1,6,2,ABBA,9,442,3122,10.4,0,22.34,8.89,1.00,625.00,0.00,H,
2006,1,6,2,ACRU,13,443,3123,19.0,0,251.27,51.52,1.00,625.00,0.00,H,
2006,1,6,2,BEPA,11,444,3124,14.7,4,67.80,4.97,1.00,625.00,0.00,H,
2006,1,6,2,ABBA,9,445,3125,15.6,0,60.01,21.34,1.00,625.00,0.00,H,
2006,1,6,2,BEPA,11,446,3126,14.5,0,90.04,19.82,1.00,625.00,0.00,H,
2006,1,6,2,BEPA,11,447,3127,18.9,4,125.59,9.22,1.00,625.00,0.00,H,
2006,1,6,2,BEAL,3,448,3128,12.3,5,14.04,1.80,1.00,625.00,0.00,H,
2006,1,6,2,ABBA,9,449,3129,10.5,0,22.86,9.07,1.00,625.00,0.00,H,
2006,1,6,2,PIRU,10,450,3130,14.6,0,62.38,21.86,1.00,625.00,0.00,H,
2006,1,6,2,ABBA,9,451,3131,10.0,0,20.35,8.18,1.00,625.00,0.00,H,
2006,1,6,2,PIRU,10,452,3132,19.4,0,114.19,39.36,1.00,625.00,0.00,H,
2006,1,6,2,ABBA,9,453,3133,13.0,0,38.30,14.35,1.00,625.00,0.00,H,
2006,1,6,2,PIRU,10,454,3134,22.5,0,155.94,53.23,1.00,625.00,0.00,H,
2006,1,6,2,ABBA,9,455,3135,12.8,0,36.88,13.88,1.00,625.00,0.00,H,
2006,1,6,2,ABBA,9,456,3136,10.2,0,21.33,8.53,1.00,625.00,0.00,H,
2006,1,6,2,ABBA,9,457,3137,18.2,0,88.21,29.93,1.00,625.00,0.00,H,
2006,1,6,2,PIRU,10,458,3138,25.9,0,208.95,70.62,1.00,625.00,0.00,H,
2006,1,6,2,PIRU,10,459,3139,10.1,0,28.27,10.08,1.00,625.00,0.00,H,
2006,1,6,2,PIRU,10,460,3140,13.1,0,49.45,17.42,1.00,625.00,0.00,H,
2006,1,6,2,ABBA,9,461,3141,10.0,0,20.35,8.18,1.00,625.00,0.00,H,
2006,1,6,2,BEPA,11,462,3142,10.1,4,26.13,1.91,1.00,625.00,0.00,H,
2006,1,6,2,ABBA,9,463,3143,11.6,4,20.25,2.72,1.00,625.00,0.00,H,
2006,1,6,2,ABBA,9,464,3144,11.2,0,26.68,10.42,1.00,625.00,0.00,H,
2006,1,6,2,ABBA,9,465,3145,10.3,0,21.83,8.71,1.00,625.00,0.00,H,
2006,1,6,2,ABBA,9,466,3146,10.9,5,6.03,1.40,1.00,625.00,0.00,H,
2006,1,6,2,ABBA,9,467,3147,12.5,0,34.81,13.19,1.00,625.00,0.00,H,
2006,1,6,2,BEPA,11,468,3148,16.4,3,123.44,26.89,1.00,625.00,0.00,H,
2006,1,6,2,ACRU,13,469,3149,19.1,0,254.64,52.12,1.00,625.00,0.00,H,
2006,1,6,2,ABBA,9,470,3150,11.0,0,25.55,10.02,1.00,625.00,0.00,H,
2006,1,6,2,BEPA,11,471,3151,15.4,4,76.10,5.58,1.00,625.00,0.00,H,
2006,1,6,2,PRPE,7,472,3152,15.0,5,23.36,3.02,1.00,625.00,0.00,H,
2006,1,6,2,BEPA,11,473,3153,19.1,4,128.82,9.45,1.00,625.00,0.00,H,
2006,1,6,2,BEPA,11,474,3154,11.0,3,43.83,9.83,1.00,625.00,0.00,H,
2006,1,6,2,ABBA,9,475,3155,10.1,0,20.83,8.35,1.00,625.00,0.00,H,
2006,1,6,2,BEPA,11,476,3156,14.8,4,68.95,5.06,1.00,625.00,0.00,H,
2006,1,6,2,BEPA,11,477,3157,14.1,4,61.09,4.48,1.00,625.00,0.00,H,
2006,1,6,2,ABBA,9,478,3158,11.2,0,26.68,10.42,1.00,625.00,0.00,H,
2006,1,6,2,ABBA,9,479,3159,10.3,0,21.83,8.71,1.00,625.00,0.00,H,
2006,1,6,2,ABBA,9,480,3160,10.2,0,21.33,8.53,1.00,625.00,0.00,H,
2006,1,6,2,PIRU,10,481,3161,20.8,0,132.25,45.38,1.00,625.00,0.00,H,
2006,1,6,2,PIRU,10,482,3162,26.7,0,222.49,75.03,1.00,625.00,0.00,H,
2006,1,6,2,PIRU,10,483,3163,11.4,0,36.68,13.01,1.00,625.00,0.00,H,
2006,1,6,2,PIRU,10,484,3164,11.8,0,39.51,13.99,1.00,625.00,0.00,H,
2006,1,6,2,ABBA,9,485,3165,14.5,0,50.07,18.19,1.00,625.00,0.00,H,
2006,1,6,2,ABBA,9,486,3166,12.4,0,34.13,12.96,1.00,625.00,0.00,H,
2006,1,6,2,PIRU,10,487,3167,25.3,0,199.06,67.39,1.00,625.00,0.00,H,
2006,1,6,2,ABBA,9,488,3168,12.3,0,33.47,12.74,1.00,625.00,0.00,H,
2006,1,6,2,ABBA,9,489,3169,18.5,5,23.66,4.41,1.00,625.00,0.00,H,
2006,1,6,2,ABBA,9,490,3170,11.4,4,19.38,2.62,1.00,625.00,0.00,H,
2006,1,6,2,ABBA,9,491,3171,11.1,0,26.11,10.22,1.00,625.00,0.00,H,
2006,1,6,2,ABBA,9,492,3172,13.3,0,40.50,15.08,1.00,625.00,0.00,H,
2006,1,6,2,ABBA,9,493,3173,10.0,0,20.35,8.18,1.00,625.00,0.00,H,
2006,1,6,2,ABBA,9,494,3174,16.8,5,18.38,3.57,1.00,625.00,0.00,H,
2006,1,6,2,BEAL,3,495,0,4.6,0,3.95,0.90,1.00,0.00,75.00,H,
2006,1,6,2,ABBA,9,496,0,5.7,0,5.59,2.55,1.00,0.00,75.00,H,
2006,1,6,2,ABBA,9,497,0,2.7,0,1.16,0.59,1.00,0.00,75.00,H,
2006,1,6,2,ABBA,9,498,0,9.0,0,15.86,6.55,1.00,0.00,75.00,H,
2006,1,6,2,ABBA,9,499,0,4.0,0,2.60,1.26,1.00,0.00,75.00,H,
2006,1,6,2,ABBA,9,500,0,6.1,0,6.50,2.92,1.00,0.00,75.00,H,
2006,1,6,2,ABBA,9,501,0,3.4,0,1.85,0.92,1.00,0.00,75.00,H,
2006,1,6,2,ABBA,9,502,0,3.9,0,2.46,1.20,1.00,0.00,75.00,H,
2006,1,6,2,ABBA,9,503,0,3.4,0,1.85,0.92,1.00,0.00,75.00,H,
2006,1,6,2,ABBA,9,504,0,2.4,0,0.92,0.47,1.00,0.00,75.00,H,
2006,1,6,2,ABBA,9,505,0,3.9,0,2.46,1.20,1.00,0.00,75.00,H,
2006,1,6,2,ABBA,9,506,0,3.0,0,1.44,0.72,1.00,0.00,75.00,H,
2006,1,6,2,ABBA,9,507,0,3.4,0,1.85,0.92,1.00,0.00,75.00,H,
2006,1,6,2,ABBA,9,508,0,2.0,0,0.65,0.34,1.00,0.00,75.00,H,
2006,1,6,2,PIRU,10,509,0,5.9,0,8.94,3.23,1.00,0.00,75.00,H,
2006,1,6,2,PIRU,10,510,0,8.4,0,19.03,6.82,1.00,0.00,75.00,H,
2006,1,6,2,PIRU,10,511,0,4.0,0,3.95,1.43,1.00,0.00,75.00,H,
2006,1,6,2,PIRU,10,512,0,7.2,0,13.67,4.92,1.00,0.00,75.00,H,
2006,1,6,2,PIRU,10,513,0,4.7,0,5.53,2.00,1.00,0.00,75.00,H,
2006,1,6,2,PIRU,10,514,0,4.7,4,3.85,0.49,1.00,0.00,75.00,H,
2006,1,6,2,PIRU,10,515,0,8.2,4,12.92,1.57,1.00,0.00,75.00,H,
2006,1,6,2,PIRU,10,516,0,2.0,0,0.98,0.35,1.00,0.00,75.00,H,
2006,1,6,2,BEPA,11,517,0,7.3,0,14.75,3.37,1.00,0.00,75.00,H,
2006,1,6,2,BEPA,11,518,0,4.8,4,3.69,0.27,1.00,0.00,75.00,H,
2006,1,6,2,ACRU,13,519,0,7.5,0,22.63,5.91,1.00,0.00,75.00,H,
2006,1,7,2,BEPA,11,520,2977,22.9,3,284.41,59.97,1.00,625.00,0.00,H,
2006,1,7,2,BEAL,3,521,2978,15.9,0,113.21,24.74,1.00,625.00,0.00,H,
2006,1,7,2,BEAL,3,522,2979,21.1,0,238.62,50.70,1.00,625.00,0.00,H,
2006,1,7,2,ABBA,9,523,2980,12.1,0,32.16,12.30,1.00,625.00,0.00,H,
2006,1,7,2,ABBA,9,524,2981,19.7,5,27.91,5.06,1.00,625.00,0.00,H,
2006,1,7,2,BEAL,3,525,2982,13.6,3,74.52,16.49,1.00,625.00,0.00,H,
2006,1,7,2,BEAL,3,526,2983,14.4,4,63.29,4.64,1.00,625.00,0.00,H,
2006,1,7,2,PIRU,10,527,2984,16.1,0,76.87,26.79,1.00,625.00,0.00,H,
2006,1,7,2,PIRU,10,528,2985,11.2,0,35.31,12.53,1.00,625.00,0.00,H,
2006,1,7,2,ACRU,13,529,2986,11.8,0,73.88,17.43,1.00,625.00,0.00,H,
2006,1,7,2,ACRU,13,530,2987,10.4,0,53.18,12.95,1.00,625.00,0.00,H,
2006,1,7,2,ACRU,13,531,2988,18.8,0,244.62,50.33,1.00,625.00,0.00,H,
2006,1,7,2,ACRU,13,532,2989,13.8,0,110.83,25.06,1.00,625.00,0.00,H,
2006,1,7,2,PIRU,10,533,2990,13.0,0,48.64,17.15,1.00,625.00,0.00,H,
2006,1,7,2,BEAL,3,534,2991,15.0,0,96.91,21.28,1.00,625.00,0.00,H,
2006,1,7,2,PIRU,10,535,2992,15.4,0,69.91,24.43,1.00,625.00,0.00,H,
2006,1,7,2,ACRU,13,536,2993,15.8,0,157.00,34.13,1.00,625.00,0.00,H,
2006,1,7,2,ACRU,13,537,2994,11.9,5,21.08,2.53,1.00,625.00,0.00,H,
2006,1,7,2,ACRU,13,538,2995,13.8,0,110.83,25.06,1.00,625.00,0.00,H,
2006,1,7,2,ACRU,13,539,2996,11.0,0,61.55,14.78,1.00,625.00,0.00,H,
2006,1,7,2,ACRU,13,540,2997,17.2,0,195.08,41.30,1.00,625.00,0.00,H,
2006,1,7,2,ACRU,13,541,2998,13.1,0,96.87,22.23,1.00,625.00,0.00,H,
2006,1,7,2,ACRU,13,542,2999,12.4,0,84.03,19.57,1.00,625.00,0.00,H,
2006,1,7,2,ABBA,9,543,3000,20.0,0,111.90,36.86,1.00,625.00,0.00,H,
2006,1,7,2,ABBA,9,544,3001,13.7,0,43.55,16.08,1.00,625.00,0.00,H,
2006,1,7,2,ABBA,9,545,3002,21.0,4,94.53,9.96,1.00,625.00,0.00,H,
2006,1,7,2,ABBA,9,546,3003,13.0,0,38.30,14.35,1.00,625.00,0.00,H,
2006,1,7,2,ABBA,9,547,3004,15.8,0,61.94,21.94,1.00,625.00,0.00,H,
2006,1,7,2,BEPA,11,548,3005,19.4,4,133.75,9.81,1.00,625.00,0.00,H,
2006,1,7,2,BEPA,11,549,3006,14.3,0,86.87,19.14,1.00,625.00,0.00,H,
2006,1,7,2,BEPA,11,550,3007,15.5,4,77.33,5.67,1.00,625.00,0.00,H,
2006,1,7,2,PIRU,10,551,3008,13.0,0,48.64,17.15,1.00,625.00,0.00,H,
2006,1,7,2,ACRU,13,552,3009,15.8,0,157.00,34.13,1.00,625.00,0.00,H,
2006,1,7,2,ABBA,9,553,3010,13.3,0,40.50,15.08,1.00,625.00,0.00,H,
2006,1,7,2,PIRU,10,554,3011,24.7,0,189.40,64.23,1.00,625.00,0.00,H,
2006,1,7,2,FAGR,2,555,3012,12.6,0,64.70,16.08,1.00,625.00,0.00,H,
2006,1,7,2,ABBA,9,556,3013,12.8,0,36.88,13.88,1.00,625.00,0.00,H,
